name,author,img_paths,bounding_boxes,text
Genome,Matt Ridley,dataset\adjusted_dataset\Science-Geography\0000800.jpg,"[[[5, 103], [499, 103], [499, 165], [5, 165]]]","[""genome""]"
The Road to Reality,Roger Penrose,dataset\adjusted_dataset\Science-Geography\0000801.jpg,"[[[107, 85], [401, 85], [401, 216], [107, 216]]]","[""tae road t0 rfality""]"
Soft-Wired,Michael Merzenich Phd,dataset\adjusted_dataset\Science-Geography\0000802.jpg,[],[]
Jungle,Dan Kainen,dataset\adjusted_dataset\Science-Geography\0000803.jpg,"[[[16, 34], [498, 34], [498, 158], [16, 158]]]","[""jungle""]"
He Said/She Said,Erin Kelly,dataset\adjusted_dataset\Science-Geography\0000804.jpg,"[[[28, 92], [498, 92], [498, 471], [28, 471]]]","[""he said she said dnedcvo\"" ceae f uec-e""]"
Reality is Broken,Jane McGonigal,dataset\adjusted_dataset\Science-Geography\0000805.jpg,"[[[44, 41], [478, 41], [478, 200], [44, 200]]]","[""reclity is broken""]"
Perspective Drawing Handbook,Joseph D'Amelio,dataset\adjusted_dataset\Science-Geography\0000806.jpg,"[[[86, 0], [480, 0], [480, 182], [86, 182]]]","[""perspective drawing handbook iosttdameio""]"
Why Does Asparagus Make Your Wee Smell?,Andy Brunning,dataset\adjusted_dataset\Science-Geography\0000807.jpg,"[[[82, 182], [428, 182], [428, 340], [82, 340]]]","[""asparacus make vour iee smell? lnma iii""]"
The Code Book,Dr. Simon Singh,dataset\adjusted_dataset\Science-Geography\0000808.jpg,[],[]
God's Philosophers,James Hannam,dataset\adjusted_dataset\Science-Geography\0000809.jpg,[],[]
Food of the Gods,Terence McKenna,dataset\adjusted_dataset\Science-Geography\0000810.jpg,[],[]
Spark,Dr. John J. Ratey,dataset\adjusted_dataset\Science-Geography\0000811.jpg,"[[[5, 42], [504, 42], [504, 233], [5, 233]]]","[""jpark""]"
Wonders of Life,Brian Cox,dataset\adjusted_dataset\Science-Geography\0000812.jpg,"[[[30, 231], [474, 231], [474, 491], [30, 491]]]","[""bpiancox wqnders lll""]"
Beyond Words,Carl Safina,dataset\adjusted_dataset\Science-Geography\0000813.jpg,"[[[78, 35], [439, 35], [439, 157], [78, 157]]]","[""beyond words tmk 4x""]"
The Feeling Of What Happens,Antonio Damasio,dataset\adjusted_dataset\Science-Geography\0000814.jpg,"[[[112, 296], [390, 296], [390, 381], [112, 381]]]","[""the feeling vfhft happens aentle znalr huan""]"
The Neuroscience of Psychotherapy,Louis Cozolino,dataset\adjusted_dataset\Science-Geography\0000815.jpg,"[[[80, 220], [485, 220], [485, 304], [80, 304]]]","[""neuroscience psychotherapy""]"
"The Lego Power Functions Idea Book, Volume 1",Yoshihito Isogawa,dataset\adjusted_dataset\Science-Geography\0000816.jpg,"[[[178, 168], [332, 168], [332, 263], [178, 263]]]","[""the leoo power twnctons odegddk""]"
The Future of Humanity,Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000817.jpg,"[[[19, 46], [438, 46], [438, 327], [19, 327]]]","[""michio kaku the future of humanity tancr 254 mtn ueet4ell hutoncuyed oudruit blendenth""]"
Cambridge IGCSE Computer Science,David Watson,dataset\adjusted_dataset\Science-Geography\0000818.jpg,"[[[120, 71], [488, 71], [488, 268], [120, 268]]]","[""ciandee igcse computer science""]"
The Encyclopedia of Psychoactive Plants,Christian Rätsch,dataset\adjusted_dataset\Science-Geography\0000819.jpg,"[[[56, 182], [454, 182], [454, 210], [56, 210]]]","[""the encyclofedia cf""]"
Climate--A New Story,Charles Eisenstein,dataset\adjusted_dataset\Science-Geography\0000820.jpg,"[[[61, 173], [442, 173], [442, 293], [61, 293]]]","[""climale a new story""]"
Tesla: Man out of Time,Margaret Cheney,dataset\adjusted_dataset\Science-Geography\0000821.jpg,[],[]
Infinite Powers,Steven Strogatz,dataset\adjusted_dataset\Science-Geography\0000822.jpg,"[[[19, 234], [489, 234], [489, 496], [19, 496]]]","[""in fete p steteneticz""]"
Holistic Management,Allan Savory,dataset\adjusted_dataset\Science-Geography\0000823.jpg,"[[[28, 8], [488, 8], [488, 173], [28, 173]]]","[""holistic management comaor de revolutide to gentorpc0p foyirekhfht""]"
The Geography of Thought,Richard Nisbett,dataset\adjusted_dataset\Science-Geography\0000824.jpg,"[[[47, 373], [465, 373], [465, 444], [47, 444]]]","[""the geography cfthoucht""]"
Physics of the Future,Department of Physics Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000825.jpg,"[[[72, 193], [443, 193], [443, 265], [72, 265]]]","[""physics of the futor e""]"
This Thing Of Darkness,Harry Thompson,dataset\adjusted_dataset\Science-Geography\0000826.jpg,"[[[50, 13], [486, 13], [486, 202], [50, 202]]]","[""harry tlonpsen zbis tbingof dazkness""]"
The Longevity Diet,Valter Longo,dataset\adjusted_dataset\Science-Geography\0000827.jpg,"[[[71, 435], [440, 435], [440, 481], [71, 481]]]","[""valter longo ph d uee""]"
Mindsight: Change Your Brain and Your Life,Daniel J. Siegel,dataset\adjusted_dataset\Science-Geography\0000828.jpg,"[[[19, 317], [503, 317], [503, 436], [19, 436]]]","[""mindsight cpangetcuk pran jjgurt""]"
Phantoms in the Brain,"V S Ramachandran M.D., Ph.D.",dataset\adjusted_dataset\Science-Geography\0000829.jpg,"[[[32, 100], [510, 100], [510, 181], [32, 181]]]","[""paantom$ in t h e b katn""]"
The Mind and the Brain,Jeffrey M Schartz,dataset\adjusted_dataset\Science-Geography\0000830.jpg,"[[[42, 77], [230, 77], [230, 109], [42, 109]]]","[""tk mind""]"
The Rise And Fall Of The Third Chimpanzee,Jared Diamond,dataset\adjusted_dataset\Science-Geography\0000831.jpg,"[[[34, 127], [476, 127], [476, 248], [34, 248]]]","[""the rise and fall ot the third chimpanzee""]"
Complete Physics for Cambridge IGCSE (R),Stephen Pople,dataset\adjusted_dataset\Science-Geography\0000832.jpg,"[[[25, 95], [387, 95], [387, 226], [25, 226]]]","[""complete physics for cambridge igcse?""]"
The Twittering Machine,Richard Seymour,dataset\adjusted_dataset\Science-Geography\0000833.jpg,"[[[37, 36], [476, 36], [476, 81], [37, 81]]]","[""tnm tuittavtda hecwtne ricmacd etaoum""]"
"One, Two, Three...Infinity",George Gamow,dataset\adjusted_dataset\Science-Geography\0000834.jpg,"[[[177, 11], [325, 11], [325, 188], [177, 188]]]","[""one two txree tun""]"
Notes on Nursing,Florence Nightingale,dataset\adjusted_dataset\Science-Geography\0000835.jpg,"[[[25, 266], [296, 266], [296, 376], [25, 376]]]","[""notes on nursing""]"
The Calm Birth Method,Suzy Ashworth,dataset\adjusted_dataset\Science-Geography\0000836.jpg,"[[[24, 0], [485, 0], [485, 241], [24, 241]]]","[""calm birth method""]"
Polar,Dan Kainen,dataset\adjusted_dataset\Science-Geography\0000837.jpg,"[[[28, 26], [488, 26], [488, 150], [28, 150]]]","[""polar""]"
"Oxford IB Diploma Programme: IB Mathematics: analysis and approaches, Higher Level, Print and Enhanced Online Course Book Pack",Marlene Torres Skoumal,dataset\adjusted_dataset\Science-Geography\0000838.jpg,[],[]
The Male Brain,Louann Brizendine,dataset\adjusted_dataset\Science-Geography\0000839.jpg,[],[]
To Die For,Lucy Siegle,dataset\adjusted_dataset\Science-Geography\0000840.jpg,[],[]
We Have Never Been Modern,Bruno Latour,dataset\adjusted_dataset\Science-Geography\0000841.jpg,"[[[20, 50], [497, 50], [497, 253], [20, 253]]]","[""we have mever 0220 modern""]"
Europe,Tim Flannery,dataset\adjusted_dataset\Science-Geography\0000842.jpg,"[[[91, 425], [419, 425], [419, 469], [91, 469]]]","[""eu rope""]"
Loneliness,John T. Cacioppo,dataset\adjusted_dataset\Science-Geography\0000843.jpg,"[[[90, 166], [419, 166], [419, 211], [90, 211]]]","[""toneluness""]"
Show Me the Numbers,Stephen Few,dataset\adjusted_dataset\Science-Geography\0000844.jpg,"[[[0, 20], [442, 20], [442, 77], [0, 77]]]","[""show mc thc numbcrs tcnf inent""]"
The Skeptics' Guide to the Universe,Steven Novella,dataset\adjusted_dataset\Science-Geography\0000845.jpg,"[[[20, 50], [512, 50], [512, 392], [20, 392]]]","[""the skeptics' gue dtoih universe eiyfiina rdrd dox d kcxtat s dsongluloptcd""]"
Constellation Myths,Eratosthenes,dataset\adjusted_dataset\Science-Geography\0000846.jpg,[],[]
Salt,Mark Kurlansky,dataset\adjusted_dataset\Science-Geography\0000847.jpg,[],[]
Beyond Good and Evil,Friedrich Nietzsche,dataset\adjusted_dataset\Science-Geography\0000848.jpg,[],[]
True Hallucinations,T. McKenna,dataset\adjusted_dataset\Science-Geography\0000849.jpg,[],[]
The Time Paradox,Philip G. Zimbardo,dataset\adjusted_dataset\Science-Geography\0000850.jpg,"[[[32, 396], [478, 396], [478, 446], [32, 446]]]","[""zimbardo""]"
Origin Story,David Christian,dataset\adjusted_dataset\Science-Geography\0000851.jpg,[],[]
Anatomy of the Soul,Dr. Curt Thompson,dataset\adjusted_dataset\Science-Geography\0000852.jpg,"[[[117, 189], [371, 189], [371, 297], [117, 297]]]","[""anatomy oftir soul""]"
My Age of Anxiety,Scott Stossel,dataset\adjusted_dataset\Science-Geography\0000853.jpg,"[[[88, 113], [497, 113], [497, 295], [88, 295]]]","[""mz 432 *f anxtety""]"
The Botany of Desire,Michael Pollan,dataset\adjusted_dataset\Science-Geography\0000854.jpg,"[[[204, 35], [505, 35], [505, 295], [204, 295]]]","[""michael pollan the botany cf desire fal e7t""]"
The Voyage of the Beagle,Charles Darwin,dataset\adjusted_dataset\Science-Geography\0000855.jpg,"[[[35, 61], [465, 61], [465, 152], [35, 152]]]","[""darwin thc #ivage @ twc @exgle""]"
Mushrooms,Roger Phillips,dataset\adjusted_dataset\Science-Geography\0000856.jpg,"[[[20, 44], [495, 44], [495, 111], [20, 111]]]","[""mushroms""]"
Dynamic Anatomy,Burne Hogarth,dataset\adjusted_dataset\Science-Geography\0000857.jpg,"[[[37, 180], [484, 180], [484, 341], [37, 341]]]","[""dvnamic anatomy re#isedlndxpanded""]"
"Where, the Why, and the How : 75 Artists Illustrate Wondrous Mysteries of Science",Jenny Volvovski,dataset\adjusted_dataset\Science-Geography\0000858.jpg,[],[]
Molecular Model Set for Organic Chemistry,,dataset\adjusted_dataset\Science-Geography\0000859.jpg,"[[[2, 7], [302, 7], [302, 194], [2, 194]]]","[""ntu pi isi nji molecular model set for organic chistey""]"
The Future of the Mind,Department of Physics Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000860.jpg,"[[[101, 233], [437, 233], [437, 359], [101, 359]]]","[""ke future of hfe mnd""]"
Physics of the Impossible,Michio Kaku,dataset\adjusted_dataset\Science-Geography\0000861.jpg,"[[[28, 18], [499, 18], [499, 448], [28, 448]]]","[""michiokaku phvsics df impossibug""]"
Origin Story,David Christian,dataset\adjusted_dataset\Science-Geography\0000862.jpg,[],[]
"The Encyclopedia Of Country Living, 40th Anniversary Edition",Carla Emery,dataset\adjusted_dataset\Science-Geography\0000863.jpg,[],[]
Shinrin-Yoku,Dr Qing Li,dataset\adjusted_dataset\Science-Geography\0000864.jpg,"[[[150, 187], [397, 187], [397, 212], [150, 212]]]","[""shinein-toru""]"
Where Good Ideas Come from,Steven Johnson,dataset\adjusted_dataset\Science-Geography\0000865.jpg,"[[[0, 47], [512, 47], [512, 400], [0, 400]]]","[""johnsom where good idens come fr @mi the matural mstory m f hhovm""]"
Making Number Talks Matter,Cathy Humphreys,dataset\adjusted_dataset\Science-Geography\0000866.jpg,"[[[31, 53], [433, 53], [433, 347], [31, 347]]]","[""making number talks matter pacinp""]"
Teaming with Nutrients,Jeff Lowenfels,dataset\adjusted_dataset\Science-Geography\0000867.jpg,"[[[42, 24], [433, 24], [433, 185], [42, 185]]]","[""teaming with nutrients""]"
The Nature of Things,Lucretius,dataset\adjusted_dataset\Science-Geography\0000868.jpg,[],[]
Future Shock,Alvin Toffler,dataset\adjusted_dataset\Science-Geography\0000869.jpg,[],[]
The Organically Clean Home,Becky Rapinchuk,dataset\adjusted_dataset\Science-Geography\0000870.jpg,"[[[50, 66], [459, 66], [459, 191], [50, 191]]]","[""clean home ba qr""]"
Love Your Body,Louise Hay,dataset\adjusted_dataset\Science-Geography\0000871.jpg,"[[[0, 148], [466, 148], [466, 408], [0, 408]]]","[""love vour bodv""]"
The Moral Animal,Robert Wright,dataset\adjusted_dataset\Science-Geography\0000872.jpg,[],[]
The Cartoon Guide to Calculus,Larry Gonick,dataset\adjusted_dataset\Science-Geography\0000873.jpg,"[[[32, 43], [479, 43], [479, 153], [32, 153]]]","[""calculus""]"
Inventing Ourselves,Sarah-Jayne Blakemore,dataset\adjusted_dataset\Science-Geography\0000874.jpg,[],[]
What's Going on in There?,Lise Eliot,dataset\adjusted_dataset\Science-Geography\0000875.jpg,"[[[19, 3], [493, 3], [493, 93], [19, 93]]]","[""whatsgoinc on in thcrc?""]"
Reason For Hope,Jane Goodall,dataset\adjusted_dataset\Science-Geography\0000876.jpg,"[[[44, 359], [468, 359], [468, 497], [44, 497]]]","[""reason for hope m r""]"
The Sarawak Report,Clare Rewcastle Brown,dataset\adjusted_dataset\Science-Geography\0000877.jpg,"[[[56, 219], [485, 219], [485, 360], [56, 360]]]","[""sarawak report clarc rercshe frown""]"
An Elephant in My Kitchen,Francoise Malby-Anthony,dataset\adjusted_dataset\Science-Geography\0000878.jpg,"[[[83, 16], [429, 16], [429, 173], [83, 173]]]","[""far aeatt fa4 baaeaaaalef eaa ta ree 40 elcphant fn nly [-itchen""]"
Memoirs of an Addicted Brain,Marc Lewis,dataset\adjusted_dataset\Science-Geography\0000879.jpg,"[[[69, 90], [438, 90], [438, 200], [69, 200]]]","[""apbictep bkatn""]"
Edexcel AS and A Level Modular Mathematics Mechanics 1 M1,Susan Hooker,dataset\adjusted_dataset\Science-Geography\0000880.jpg,"[[[32, 368], [358, 368], [358, 504], [32, 504]]]","[""edokcelesencaleval modulat matheniates mi""]"
The Strangest Man,Graham Farmelo,dataset\adjusted_dataset\Science-Geography\0000881.jpg,"[[[24, 230], [485, 230], [485, 498], [24, 498]]]","[""the strangest man the cce4liie of chil didoc qual idekivs""]"
Sacred Geometry,Miranda Lundy,dataset\adjusted_dataset\Science-Geography\0000882.jpg,"[[[82, 62], [434, 62], [434, 168], [82, 168]]]","[""sacred geometry""]"
The Annotated Turing,Charles Petzold,dataset\adjusted_dataset\Science-Geography\0000883.jpg,"[[[19, 80], [495, 80], [495, 265], [19, 265]]]","[""the annotated turing 1g131 ac ttcut uig fet f  ens""]"
Exactly,Simon Winchester,dataset\adjusted_dataset\Science-Geography\0000884.jpg,[],[]
Shelter,Lloyd Kahn,dataset\adjusted_dataset\Science-Geography\0000885.jpg,,
The Myth of Capitalism,Jonathan Tepper,dataset\adjusted_dataset\Science-Geography\0000886.jpg,"[[[50, 164], [460, 164], [460, 214], [50, 214]]]","[""ef cipiralism""]"
The Great Derangement,Amitav Ghosh,dataset\adjusted_dataset\Science-Geography\0000887.jpg,"[[[169, 207], [496, 207], [496, 256], [169, 256]]]","[""derangement""]"
Command and Control,Eric Schlosser,dataset\adjusted_dataset\Science-Geography\0000888.jpg,[],[]
Emotions Revealed,Paul Ekman,dataset\adjusted_dataset\Science-Geography\0000889.jpg,"[[[43, 18], [474, 18], [474, 161], [43, 161]]]","[""emwtwmg wevealem""]"
Great Divide,Dodds,dataset\adjusted_dataset\Science-Geography\0000890.jpg,"[[[144, 4], [403, 4], [403, 205], [144, 205]]]","[""great' divide""]"
Science and Spiritual Practices,Rupert Sheldrake,dataset\adjusted_dataset\Science-Geography\0000891.jpg,"[[[75, 267], [436, 267], [436, 431], [75, 431]]]","[""science and spiritual practices""]"
Biology of Belief,Bruce Lipton,dataset\adjusted_dataset\Science-Geography\0000892.jpg,"[[[269, 37], [505, 37], [505, 165], [269, 165]]]","[""biology belief""]"
Naturally Clean Home,Karyn Siegel-Maier,dataset\adjusted_dataset\Science-Geography\0000893.jpg,"[[[63, 50], [449, 50], [449, 111], [63, 111]]]","[""#tu#llt clean home""]"
From Here to Eternity,Caitlin Doughty,dataset\adjusted_dataset\Science-Geography\0000894.jpg,"[[[169, 329], [339, 329], [339, 367], [169, 367]]]","[""eternitt""]"
The Universe in Your Hand,Christophe Galfard,dataset\adjusted_dataset\Science-Geography\0000895.jpg,"[[[41, 154], [471, 154], [471, 225], [41, 225]]]","[""the vniteese ln tour hrd""]"
The Death of Expertise,Tom Nichols,dataset\adjusted_dataset\Science-Geography\0000896.jpg,"[[[30, 76], [493, 76], [493, 185], [30, 185]]]","[""the death 0f expertise""]"
Seven Days That Divide the World,John C. Lennox,dataset\adjusted_dataset\Science-Geography\0000897.jpg,"[[[42, 152], [466, 152], [466, 304], [42, 304]]]","[""seven days that diyide the vorld""]"
Book of Abstract Algebra,Charles C. Pinter,dataset\adjusted_dataset\Science-Geography\0000898.jpg,"[[[49, 8], [474, 8], [474, 210], [49, 210]]]","[""l book of abstract algebra 1ec n h doiit uln""]"
Stiff,Mary Roach,dataset\adjusted_dataset\Science-Geography\0000899.jpg,[],[]
Rocks & Minerals,Ronald Bonewitz,dataset\adjusted_dataset\Science-Geography\0000900.jpg,"[[[3, 127], [512, 127], [512, 291], [3, 291]]]","[""rocks & minerals""]"
Packing for Mars,Mary Roach,dataset\adjusted_dataset\Science-Geography\0000901.jpg,"[[[81, 53], [430, 53], [430, 157], [81, 157]]]","[""packing tor mar s""]"
The Science of Discworld IV,Terry Pratchett,dataset\adjusted_dataset\Science-Geography\0000902.jpg,[],[]
The Philosophy Gym,Stephen Law,dataset\adjusted_dataset\Science-Geography\0000903.jpg,[],[]
The Technological Society,Jacques Ellul,dataset\adjusted_dataset\Science-Geography\0000904.jpg,"[[[77, 21], [437, 21], [437, 112], [77, 112]]]","[""technological society jacbje elldi""]"
Arts of Living on a Damaged Planet,Anna Lowenhaupt Tsing,dataset\adjusted_dataset\Science-Geography\0000905.jpg,"[[[0, 7], [505, 7], [505, 477], [0, 477]]]","[""n arts c of living living umi on a damaged damaged planet planet""]"
507 Mechanical Movements,Henry T. Brown,dataset\adjusted_dataset\Science-Geography\0000906.jpg,"[[[9, 32], [477, 32], [477, 487], [9, 487]]]","[""507 mechanical movements mechanisms and devices 010 henrt t. browi""]"
Genograms,Monica McGoldrick,dataset\adjusted_dataset\Science-Geography\0000907.jpg,"[[[238, 18], [498, 18], [498, 66], [238, 66]]]","[""gr am5""]"
The Inner Life of Animals,Peter Wohlleben,dataset\adjusted_dataset\Science-Geography\0000908.jpg,"[[[92, 103], [422, 103], [422, 256], [92, 256]]]","[""the inner life of animals""]"
Homemade,Eleanor Ozich,dataset\adjusted_dataset\Science-Geography\0000909.jpg,"[[[86, 350], [426, 350], [426, 398], [86, 398]]]","[""homemade""]"
This Will Make You Smarter,John Brockman,dataset\adjusted_dataset\Science-Geography\0000910.jpg,"[[[40, 31], [457, 31], [457, 411], [40, 411]]]","[""this will make yau smarter""]"
The Model Thinker,Scott E. Page,dataset\adjusted_dataset\Science-Geography\0000911.jpg,"[[[30, 116], [486, 116], [486, 454], [30, 454]]]","[""the model thinker wnaitov #erd e0 hnot 10 meke dala work lor""]"
Loonshots,Safi Bahcall,dataset\adjusted_dataset\Science-Geography\0000912.jpg,"[[[60, 116], [453, 116], [453, 168], [60, 168]]]","[""loonshots""]"
Cosmos and Psyche,Richard Tarnas,dataset\adjusted_dataset\Science-Geography\0000913.jpg,"[[[89, 259], [421, 259], [421, 303], [89, 303]]]","[""1's  chf""]"
Fungi of Temperate Europe,Thomas Laessoe,dataset\adjusted_dataset\Science-Geography\0000914.jpg,[],[]
The Remarkable Life of the Skin,Monty Lyman,dataset\adjusted_dataset\Science-Geography\0000915.jpg,"[[[0, 175], [512, 175], [512, 489], [0, 489]]]","[""0u-u wu, tiz remarkable life <skin an irr frn7 titri momy lymen""]"
The Small Animal Veterinary Nerdbook,Sophia Yin,dataset\adjusted_dataset\Science-Geography\0000916.jpg,"[[[52, 97], [441, 97], [441, 157], [52, 157]]]","[""ttnlaninni #r1sntety jrrnonk""]"
Sapiens,Yuval Noah Harari,dataset\adjusted_dataset\Science-Geography\0000917.jpg,"[[[194, 232], [316, 232], [316, 256], [194, 256]]]","[""#apiens""]"
A Vindication of the Rights of Woman (Vintage Feminism Short Edition),Mary Wollstonecraft,dataset\adjusted_dataset\Science-Geography\0000918.jpg,"[[[53, 28], [463, 28], [463, 109], [53, 109]]]","[""vndgation nf the rights""]"
Signature in the Cell,Stephen C. Meyer,dataset\adjusted_dataset\Science-Geography\0000919.jpg,"[[[18, 225], [496, 225], [496, 312], [18, 312]]]","[""5 !  natd r e in the c ell""]"
"The Feynman Lectures on Physics, Vol. II",Richard P. Feynman,dataset\adjusted_dataset\Science-Geography\0000920.jpg,[],[]
Hedgerow,John Wright,dataset\adjusted_dataset\Science-Geography\0000921.jpg,"[[[36, 403], [350, 403], [350, 479], [36, 479]]]","[""hedgerow""]"
Principles of Brewing Science,George J. Fix,dataset\adjusted_dataset\Science-Geography\0000922.jpg,"[[[0, 0], [495, 0], [495, 131], [0, 131]]]","[""principizs 2t bcelid e5ience""]"
iGen,Jean M. Twenge,dataset\adjusted_dataset\Science-Geography\0000923.jpg,"[[[299, 116], [378, 116], [378, 166], [299, 166]]]","[""'ge\""""]"
What is the Name of This Book?,Raymond M. Smullyan,dataset\adjusted_dataset\Science-Geography\0000924.jpg,"[[[115, 203], [468, 203], [468, 315], [115, 315]]]","[""what \""5 746 74ic name 3e62?""]"
Hello World,Hannah Fry,dataset\adjusted_dataset\Science-Geography\0000925.jpg,"[[[103, 148], [447, 148], [447, 303], [103, 303]]]","[""hello world""]"
Leading on the Edge,Rachel Robertson,dataset\adjusted_dataset\Science-Geography\0000926.jpg,"[[[33, 132], [477, 132], [477, 358], [33, 358]]]","[""leading on the edge b\"" l ty 4it cefe fr""]"
Cure,Jo Marchant,dataset\adjusted_dataset\Science-Geography\0000927.jpg,"[[[24, 322], [82, 322], [82, 354], [24, 354]]]","[""e""]"
Deep,James Nestor,dataset\adjusted_dataset\Science-Geography\0000928.jpg,"[[[56, 134], [494, 134], [494, 330], [56, 330]]]","[""dffp""]"
The Perfect Scent,Chandler Burr,dataset\adjusted_dataset\Science-Geography\0000929.jpg,[],[]
"Mindset Mathematics: Visualizing and Investigating Big Ideas, Grade 7",Jo Boaler,dataset\adjusted_dataset\Science-Geography\0000930.jpg,"[[[27, 14], [487, 14], [487, 242], [27, 242]]]","[""wisuz zing and investigating big idoas mindset mathematics 6aadb7""]"
The Invention of Nature,Andrea Wulf,dataset\adjusted_dataset\Science-Geography\0000931.jpg,[],[]
The Tell-Tale Brain,V. S. Ramachandran,dataset\adjusted_dataset\Science-Geography\0000932.jpg,"[[[123, 111], [389, 111], [389, 239], [123, 239]]]","[""tell-tale brain dt""]"
Apollo 13,James Lovell,dataset\adjusted_dataset\Science-Geography\0000933.jpg,"[[[27, 129], [486, 129], [486, 184], [27, 184]]]","[""apoclo  13""]"
Euclid's Elements,Euclid,dataset\adjusted_dataset\Science-Geography\0000934.jpg,"[[[29, 365], [423, 365], [423, 474], [29, 474]]]","[""eucuos elements""]"
The Algorithm Design Manual,Steve S. Skiena,dataset\adjusted_dataset\Science-Geography\0000935.jpg,"[[[15, 65], [500, 65], [500, 147], [15, 147]]]","[""algorithm design manual""]"
"Some We Love, Some We Hate, Some We Eat",Hal Herzog,dataset\adjusted_dataset\Science-Geography\0000936.jpg,"[[[232, 382], [392, 382], [392, 442], [232, 442]]]","[""some we eat""]"
Introducing Quantum Theory,J. P. McEvoy,dataset\adjusted_dataset\Science-Geography\0000937.jpg,"[[[26, 44], [499, 44], [499, 286], [26, 286]]]","[""quantum theory gaaphic  guide""]"
On the Origin of Species,Charles Darwin,dataset\adjusted_dataset\Science-Geography\0000938.jpg,"[[[92, 51], [421, 51], [421, 145], [92, 145]]]","[""ootbe orgn of specich 4tt""]"
On the Future,Martin Rees,dataset\adjusted_dataset\Science-Geography\0000939.jpg,"[[[38, 23], [473, 23], [473, 488], [38, 488]]]","[""on the future prospects for hunamitt martin rees""]"
Reaching the Animal Mind,Karen Pryor,dataset\adjusted_dataset\Science-Geography\0000940.jpg,"[[[25, 69], [399, 69], [399, 196], [25, 196]]]","[""reaching the animal mind karen pryor""]"
Nightwatch,Terence Dickinson,dataset\adjusted_dataset\Science-Geography\0000941.jpg,"[[[85, 53], [452, 53], [452, 138], [85, 138]]]","[""nghtwatch kaur ina1 unicir""]"
Summary of The Body Keeps the Score,Instaread Summaries,dataset\adjusted_dataset\Science-Geography\0000942.jpg,"[[[56, 65], [459, 65], [459, 367], [56, 367]]]","[""summary 0f the b 0 d y keeps the score t bessel wanfiee wild""]"
The Nature Fix,Florence Williams,dataset\adjusted_dataset\Science-Geography\0000943.jpg,"[[[62, 98], [452, 98], [452, 207], [62, 207]]]","[""nature fix""]"
The Way Home,Mark Boyle,dataset\adjusted_dataset\Science-Geography\0000944.jpg,"[[[226, 77], [497, 77], [497, 320], [226, 320]]]","[""the way home tlrs /nx4 r m thput #rchnnlogy""]"
Delusions of Gender,Cordelia Fine,dataset\adjusted_dataset\Science-Geography\0000945.jpg,"[[[64, 394], [450, 394], [450, 428], [64, 428]]]","[""0 f 5 e nd e r""]"
Animals Make Us Human,Dr Temple Grandin,dataset\adjusted_dataset\Science-Geography\0000946.jpg,"[[[20, 323], [496, 323], [496, 424], [20, 424]]]","[""animals 'vake us human""]"
Social,Matthew D Lieberman,dataset\adjusted_dataset\Science-Geography\0000947.jpg,[],[]
Fourth Phase of Water,Gerald Pollack,dataset\adjusted_dataset\Science-Geography\0000948.jpg,"[[[82, 117], [448, 117], [448, 253], [82, 253]]]","[""the fourth phase of water""]"
In the Shadow of Man,Dr Jane Goodall,dataset\adjusted_dataset\Science-Geography\0000949.jpg,"[[[161, 41], [479, 41], [479, 125], [161, 125]]]","[""tu [ke shadow o man""]"
Muscle Book,Paul Blakey,dataset\adjusted_dataset\Science-Geography\0000950.jpg,"[[[218, 48], [504, 48], [504, 219], [218, 219]]]","[""ihe muscle book 1 elafi""]"
The Hungry Brain,Dr. Stephan Guyenet,dataset\adjusted_dataset\Science-Geography\0000951.jpg,[],[]
Mitochondria and the Future of Medicine,Lee Know,dataset\adjusted_dataset\Science-Geography\0000952.jpg,"[[[42, 80], [471, 80], [471, 288], [42, 288]]]","[""mitochondria and the future of medicne te t uolarhntet dutct chtuulz 4lel iitj lile latw""]"
Wild,Jay Griffiths,dataset\adjusted_dataset\Science-Geography\0000953.jpg,"[[[40, 110], [480, 110], [480, 210], [40, 210]]]","[""wild""]"
Gaia,James Lovelock,dataset\adjusted_dataset\Science-Geography\0000954.jpg,"[[[28, 126], [490, 126], [490, 252], [28, 252]]]","[""ga a""]"
Particle Physics: A Very Short Introduction,Frank Close,dataset\adjusted_dataset\Science-Geography\0000955.jpg,"[[[93, 205], [484, 205], [484, 262], [93, 262]]]","[""particle patsics ghan irinditan]""]"
Cartoon Guide to Genetics,Larry Gonick,dataset\adjusted_dataset\Science-Geography\0000956.jpg,"[[[32, 16], [496, 16], [496, 228], [32, 228]]]","[""th[ cartoonguide t0 bennc3 larly sonick emark wheelis""]"
Creaturepedia,Adrienne Barman,dataset\adjusted_dataset\Science-Geography\0000957.jpg,"[[[14, 112], [498, 112], [498, 179], [14, 179]]]","[""creaturepedia eclecac""]"
Science Of Yoga,Ann Swanson,dataset\adjusted_dataset\Science-Geography\0000958.jpg,"[[[51, 125], [482, 125], [482, 361], [51, 361]]]","[""science? yoga""]"
Gravitational Waves,Brian Clegg,dataset\adjusted_dataset\Science-Geography\0000959.jpg,[],[]
