name,author,img_paths,bounding_boxes,text
The Internet of Money,Andreas M Antonopoulos,dataset\adjusted_dataset\Computing\0000132.jpg,"[[[33, 141], [411, 141], [411, 207], [33, 207]]]","[""Internet""]"
Drawn to Life: 20 Golden Years of Disney Master Classes,Walt Stanchfield,dataset\adjusted_dataset\Computing\0000133.jpg,"[[[70, 153], [437, 153], [437, 207], [70, 207]]]","[""DRAWNrcLIFE""]"
Innovators,Walter Isaacson,dataset\adjusted_dataset\Computing\0000134.jpg,"[[[54, 238], [497, 186], [503, 260], [61, 312]]]","[""INNOVATORS""]"
JavaScript and JQuery,Jon Duckett,dataset\adjusted_dataset\Computing\0000135.jpg,"[[[143, 226], [367, 226], [367, 258], [143, 258]]]","[""JAvASCRIPT""]"
Letter to a Christian Nation,Sam Harris,dataset\adjusted_dataset\Computing\0000136.jpg,"[[[84, 165], [425, 165], [425, 229], [84, 229]]]","[""Christian""]"
"The Digital Photography Book, Part 4",Scott Kelby,dataset\adjusted_dataset\Computing\0000137.jpg,"[[[99, 91], [409, 91], [409, 151], [99, 151]]]","[""Photography""]"
The Lego Mindstorms Ev3 Discovery Book,Laurens Valk,dataset\adjusted_dataset\Computing\0000138.jpg,"[[[118, 30], [454, 30], [454, 58], [118, 58]]]","[""THE Lego MindstorMs""]"
The C++ Programming Language,Bjarne Stroustrup,dataset\adjusted_dataset\Computing\0000139.jpg,"[[[24, 232], [495, 232], [495, 268], [24, 268]]]","[""T'ROGMUMMING ANGUXGE""]"
Pattern Recognition and Machine Learning,Christopher M. Bishop,dataset\adjusted_dataset\Computing\0000140.jpg,"[[[43, 39], [475, 39], [475, 77], [43, 77]]]","[""PATTERN RECOGNITION""]"
"HBR's 10 Must Reads on Emotional Intelligence (with featured article ""What Makes a Leader?"" by Daniel Goleman)(HBR's 10 Must Reads)",Daniel Goleman,dataset\adjusted_dataset\Computing\0000141.jpg,[],[]
Alibaba,Duncan Clark,dataset\adjusted_dataset\Computing\0000142.jpg,"[[[27, 240], [496, 240], [496, 319], [27, 319]]]","[""Alibaba""]"
Mapping Experiences,James Kalbach,dataset\adjusted_dataset\Computing\0000143.jpg,"[[[27, 136], [438, 136], [438, 245], [27, 245]]]","[""Experiences_""]"
"Artificial Intelligence: A Modern Approach, Global Edition",Stuart Russell,dataset\adjusted_dataset\Computing\0000144.jpg,"[[[288, 387], [453, 387], [453, 435], [288, 435]]]","[""Inrelligence""]"
How To Do Nothing,Jenny Odell,dataset\adjusted_dataset\Computing\0000145.jpg,"[[[104, 122], [368, 122], [368, 176], [104, 176]]]","[""Nothin""]"
The Second Machine Age,Erik Brynjolfsson,dataset\adjusted_dataset\Computing\0000146.jpg,"[[[117, 157], [299, 157], [299, 193], [117, 193]]]","[""SECOND""]"
"Python Programming for the Absolute Beginner, Third Edition",Michael Dawson,dataset\adjusted_dataset\Computing\0000147.jpg,"[[[137, 139], [493, 139], [493, 191], [137, 191]]]","[""Programming;""]"
Art of Pixar: 25th Anniv,Amid Amidi,dataset\adjusted_dataset\Computing\0000148.jpg,"[[[100, 158], [238, 158], [238, 210], [100, 210]]]","[""PIXAR""]"
The Cyber Effect,Mary Aiken,dataset\adjusted_dataset\Computing\0000149.jpg,"[[[8, 105], [512, 105], [512, 192], [8, 192]]]","[""Cyber Effect""]"
Permanent Record,Edward Snowden,dataset\adjusted_dataset\Computing\0000150.jpg,"[[[125, 435], [231, 435], [231, 468], [125, 468]]]","[""Snent""]"
Lean Enterprise,Jez Humble,dataset\adjusted_dataset\Computing\0000151.jpg,"[[[16, 236], [500, 236], [500, 336], [16, 336]]]","[""ENTERPRISE""]"
The Sketchnote Handbook,Mike Rohde,dataset\adjusted_dataset\Computing\0000152.jpg,"[[[16, 115], [467, 46], [479, 126], [28, 195]]]","[""Sketchnote""]"
Ten Arguments For Deleting Your Social Media Accounts Right Now,Jaron Lanier,dataset\adjusted_dataset\Computing\0000153.jpg,,
Managing successful projects with PRINCE2,Nigel Bennett,dataset\adjusted_dataset\Computing\0000154.jpg,"[[[44, 300], [411, 300], [411, 343], [44, 343]]]","[""Successlul Projects""]"
Practical Statistics for Data Scientists,Peter Bruce,dataset\adjusted_dataset\Computing\0000155.jpg,"[[[49, 197], [465, 197], [465, 241], [49, 241]]]","[""for Data Scientists""]"
Deep Learning with Python,Francois Chollet,dataset\adjusted_dataset\Computing\0000156.jpg,"[[[41, 100], [372, 100], [372, 150], [41, 150]]]","[""DFEP LEARNING""]"
Adobe Photoshop CS6 Classroom in a Book,Adobe Creative Team,dataset\adjusted_dataset\Computing\0000157.jpg,"[[[26, 428], [354, 428], [354, 460], [26, 460]]]","[""CLASSRODM IN A BooK""]"
ZAG,Marty Neumeier,dataset\adjusted_dataset\Computing\0000158.jpg,"[[[67, 155], [531, 115], [534, 397], [69, 436]]]","[""ZAC""]"
"HBR's 10 Must Reads on Change Management (including featured article ""Leading Change,"" by John P. Kotter)",Harvard Business Review,dataset\adjusted_dataset\Computing\0000159.jpg,[],[]
The Elder Scrolls: The Official Cookbook,Chelsea Monroe-cassel,dataset\adjusted_dataset\Computing\0000160.jpg,"[[[41, 29], [315, 29], [315, 65], [41, 65]]]","[""Te Glder Scrolls""]"
The Long and the Short of It (International edition),John Kay,dataset\adjusted_dataset\Computing\0000161.jpg,"[[[225, 361], [483, 361], [483, 381], [225, 381]]]","[""Jnd Iacrrnant Jor""]"
World of Warcraft: Thrall: Twilight of the Aspects,Christie Golden,dataset\adjusted_dataset\Computing\0000162.jpg,"[[[78, 62], [419, 62], [419, 131], [78, 131]]]","[""WARCRAFL""]"
How NOT to Write a Novel,Howard Mittelmark,dataset\adjusted_dataset\Computing\0000163.jpg,"[[[39, 131], [491, 131], [491, 220], [39, 220]]]","[""To WritE""]"
Essential Scrum,Kenneth S. Rubin,dataset\adjusted_dataset\Computing\0000164.jpg,"[[[27, 105], [362, 105], [362, 173], [27, 173]]]","[""ESSENTIAL""]"
Computer Science Distilled,Wladston Ferreira Filho,dataset\adjusted_dataset\Computing\0000165.jpg,"[[[78, 192], [433, 192], [433, 248], [78, 248]]]","[""DISTILLED""]"
"The Art of Computer Programming, Volumes 1-4A Boxed Set",Donald E. Knuth,dataset\adjusted_dataset\Computing\0000166.jpg,[],[]
You Don't Know JS - Up & Going,Kyle Simpson,dataset\adjusted_dataset\Computing\0000167.jpg,"[[[214, 176], [486, 176], [486, 254], [214, 254]]]","[""GOING""]"
Learn Python the Hard Way,Zed A. Shaw,dataset\adjusted_dataset\Computing\0000168.jpg,"[[[58, 290], [398, 290], [398, 342], [58, 342]]]","[""the HARD WAY""]"
Introduction to Machine Learning with Python,Sarah Guido,dataset\adjusted_dataset\Computing\0000169.jpg,"[[[49, 171], [393, 171], [393, 211], [49, 211]]]","[""Introduction to""]"
The Art Of Dragon Age: Inquisition,Bioware,dataset\adjusted_dataset\Computing\0000170.jpg,"[[[27, 51], [483, 51], [483, 119], [27, 119]]]","[""INQUISITION""]"
Hello World,Hannah Fry,dataset\adjusted_dataset\Computing\0000171.jpg,"[[[10, 84], [439, 84], [439, 217], [10, 217]]]","[""Hello""]"
The Information,James Gleick,dataset\adjusted_dataset\Computing\0000172.jpg,[],[]
JavaScript: The Definitive Guide,David Flanagan,dataset\adjusted_dataset\Computing\0000173.jpg,"[[[9, 284], [460, 284], [460, 385], [9, 385]]]","[""Javascript""]"
The Art Of God Of War,Sony Computer Entertainment,dataset\adjusted_dataset\Computing\0000174.jpg,"[[[40, 418], [215, 418], [215, 481], [40, 481]]]","[""GOD""]"
Deep Medicine,Eric Topol,dataset\adjusted_dataset\Computing\0000175.jpg,"[[[29, 141], [489, 141], [489, 205], [29, 205]]]","[""MEDICINE""]"
The Cuckoo's Egg,Cliff Stoll,dataset\adjusted_dataset\Computing\0000176.jpg,"[[[168, 204], [498, 204], [498, 324], [168, 324]]]","[""CUCKOOS""]"
How to Build a Billion Dollar App,George Berkowski,dataset\adjusted_dataset\Computing\0000177.jpg,"[[[135, 163], [353, 163], [353, 227], [135, 227]]]","[""BUILD A""]"
Understanding Close-Up Photography,Bryan Peterson,dataset\adjusted_dataset\Computing\0000178.jpg,"[[[15, 69], [501, 69], [501, 107], [15, 107]]]","[""ClCse-UP PACToGR PhY""]"
Diablo III: Book of Tyrael,Blizzard Entertainment,dataset\adjusted_dataset\Computing\0000179.jpg,[],[]
The Lego Mindstorms Ev3 Idea Book,Yoshihito Isogawa,dataset\adjusted_dataset\Computing\0000180.jpg,"[[[12, 45], [495, 45], [495, 114], [12, 114]]]","[""MNNDSTORMS""]"
Algorithms to Live by,Brian Christian,dataset\adjusted_dataset\Computing\0000181.jpg,"[[[25, 0], [489, 0], [489, 61], [25, 61]]]","[""Algorithms""]"
User Stories Applied,Mike Cohn,dataset\adjusted_dataset\Computing\0000182.jpg,"[[[14, 119], [376, 119], [376, 174], [14, 174]]]","[""USER STORILS""]"
Dungeons & Dragons Guildmasters' Guide to Ravnica (D&d/Magic: The Gathering Adventure Book and Campaign Setting),Wizards RPG Team,dataset\adjusted_dataset\Computing\0000183.jpg,[],[]
Enterprise Integration Patterns,Gregor Hohpe,dataset\adjusted_dataset\Computing\0000184.jpg,"[[[41, 71], [333, 71], [333, 113], [41, 113]]]","[""ENTERPRISE""]"
"Legend Of Zelda, The: Breath Of The Wild - Creating A Champion",Nintendo,dataset\adjusted_dataset\Computing\0000185.jpg,"[[[100, 442], [412, 442], [412, 466], [100, 466]]]","[""CITING OvvtdN""]"
"Growing Object-Oriented Software, Guided by Tests",Steve Freeman,dataset\adjusted_dataset\Computing\0000186.jpg,"[[[38, 174], [406, 174], [406, 223], [38, 223]]]","[""ODJECT-OJRIENTED""]"
The Fourth Industrial Revolution,Klaus Schwab,dataset\adjusted_dataset\Computing\0000187.jpg,"[[[20, 142], [417, 142], [417, 208], [20, 208]]]","[""Industrial""]"
How to Disappear,Frank M. Ahearn,dataset\adjusted_dataset\Computing\0000188.jpg,"[[[224, 222], [468, 222], [468, 254], [224, 254]]]","[""DISAPPEAP""]"
Java Concurrency in Practice,Brian F. Goetz,dataset\adjusted_dataset\Computing\0000189.jpg,"[[[59, 273], [451, 273], [451, 315], [59, 315]]]","[""IN PRACTCE""]"
Information Dashboard Design,Stephen Few,dataset\adjusted_dataset\Computing\0000190.jpg,"[[[272, 158], [494, 158], [494, 196], [272, 196]]]","[""Information""]"
The Lego Technic Idea Book: Fantastic Contraptions,Yoshihito Isogawa,dataset\adjusted_dataset\Computing\0000191.jpg,"[[[22, 118], [490, 118], [490, 150], [22, 150]]]","[""The LEGO' Technic Idea Book""]"
Programming,Bjarne Stroustrup,dataset\adjusted_dataset\Computing\0000192.jpg,"[[[18, 350], [494, 350], [494, 398], [18, 398]]]","[""PROGRAMMING""]"
Overwatch: Anthology Volume 1,Blizzard Entertainment,dataset\adjusted_dataset\Computing\0000193.jpg,"[[[113, 85], [402, 85], [402, 117], [113, 117]]]","[""Oedtch""]"
The Art Of Overwatch,Blizzard Entertainment,dataset\adjusted_dataset\Computing\0000194.jpg,"[[[16, 238], [496, 238], [496, 290], [16, 290]]]","[""OVEWATCH""]"
The World of Karl Pilkington,Karl Pilkington,dataset\adjusted_dataset\Computing\0000195.jpg,"[[[103, 399], [415, 399], [415, 437], [103, 437]]]","[""The World of""]"
"Legend Of Zelda, The: Breath Of The Wild - Creating A Champion Hero's Edition",Nintendo,dataset\adjusted_dataset\Computing\0000196.jpg,,
"Diffusion of Innovations, 5th Edition",Everett M. Rogers,dataset\adjusted_dataset\Computing\0000197.jpg,"[[[15, 103], [503, 103], [503, 171], [15, 171]]]","[""INNOVATIONS""]"
Black Hat Python,Justin Seitz,dataset\adjusted_dataset\Computing\0000198.jpg,"[[[28, 34], [479, 34], [479, 119], [28, 119]]]","[""Black Hat Python""]"
The Future of the Professions,Richard E. Susskind,dataset\adjusted_dataset\Computing\0000199.jpg,"[[[125, 419], [512, 419], [512, 455], [125, 455]]]","[""P RcFESS1ONS""]"
You Don't Know JS : Scope and Closures,Kyle Simpson,dataset\adjusted_dataset\Computing\0000200.jpg,"[[[98, 176], [486, 176], [486, 252], [98, 252]]]","[""CLOSURES""]"
Adobe Photoshop CC Classroom in a Book,Andrew Faulkner,dataset\adjusted_dataset\Computing\0000201.jpg,"[[[122, 44], [337, 44], [337, 87], [122, 87]]]","[""Photoshop \u20acC""]"
Implementing Domain-Driven Design,Vaughn Vernon,dataset\adjusted_dataset\Computing\0000202.jpg,"[[[115, 135], [465, 135], [465, 179], [115, 179]]]","[""DOMAIN-DRIVEN""]"
"Eloquent Javascript, 3rd Edition",Marijn Haverbeke,dataset\adjusted_dataset\Computing\0000203.jpg,"[[[40, 92], [427, 92], [427, 155], [40, 155]]]","[""JAVASCRIPT""]"
Agile Estimating and Planning,Mike Cohn,dataset\adjusted_dataset\Computing\0000204.jpg,"[[[55, 79], [454, 79], [454, 147], [55, 147]]]","[""Agile Estimating""]"
The Elements of Computing Systems,Noam Nisan,dataset\adjusted_dataset\Computing\0000205.jpg,"[[[39, 25], [501, 25], [501, 63], [39, 63]]]","[""The Elcments 01 Computing Syslemz""]"
Beginners Guide to Digital Painting in Photoshop Vol 1,Nykolai Aleksander,dataset\adjusted_dataset\Computing\0000206.jpg,"[[[207, 405], [512, 405], [512, 491], [207, 491]]]","[""digitapaipiing""]"
Hashtag Authentic,Sara Tasker,dataset\adjusted_dataset\Computing\0000207.jpg,"[[[236, 31], [468, 31], [468, 57], [236, 57]]]","[""4UhettIc""]"
Our Final Invention,James Barrat,dataset\adjusted_dataset\Computing\0000208.jpg,"[[[19, 215], [499, 215], [499, 275], [19, 275]]]","[""INVENTION""]"
How to Create a Mind,Ray Kurzweil,dataset\adjusted_dataset\Computing\0000209.jpg,"[[[0, 84], [442, 84], [442, 162], [0, 162]]]","[""CREATE""]"
Agile Retrospectives - Making Good Teams Great,Esther Derby,dataset\adjusted_dataset\Computing\0000210.jpg,"[[[73, 121], [389, 121], [389, 163], [73, 163]]]","[""Relrospeclives""]"
How to Break Up With Your Phone,Catherine Price,dataset\adjusted_dataset\Computing\0000211.jpg,"[[[107, 261], [407, 261], [407, 297], [107, 297]]]","[""wITATOUR""]"
How to Photograph Absolutely Everything,Tom Ang,dataset\adjusted_dataset\Computing\0000212.jpg,"[[[4, 252], [510, 252], [510, 308], [4, 308]]]","[""ABSOLUTELY EVERYTHING""]"
The Emperor's New Mind,Roger Penrose,dataset\adjusted_dataset\Computing\0000213.jpg,"[[[16, 218], [494, 218], [494, 290], [16, 290]]]","[""NEW MIND""]"
The Definitive Guide to DAX,Marco Russo,dataset\adjusted_dataset\Computing\0000214.jpg,"[[[29, 57], [413, 57], [413, 117], [29, 117]]]","[""The Definitive""]"
Game Programming Patterns,Robert Nystrom,dataset\adjusted_dataset\Computing\0000215.jpg,"[[[29, 350], [415, 350], [415, 410], [29, 410]]]","[""Game Programm""]"
About Face,Alan Cooper,dataset\adjusted_dataset\Computing\0000216.jpg,"[[[72, 164], [436, 164], [436, 266], [72, 266]]]","[""U T F""]"
UX Bites - Small bites of information about User Experience Design,Gabriel Kirmaier,dataset\adjusted_dataset\Computing\0000217.jpg,[],[]
Grokking Algorithms,Aditya Y. Bhargava,dataset\adjusted_dataset\Computing\0000218.jpg,"[[[29, 83], [362, 83], [362, 135], [29, 135]]]","[""#Igorithms""]"
"SQL in 10 Minutes, Sams Teach Yourself",Ben Forta,dataset\adjusted_dataset\Computing\0000219.jpg,"[[[34, 168], [332, 168], [332, 194], [34, 194]]]","[""cmsteachtoursel""]"
The Lego Technic Idea Book: Wheeled Wonders,Yoshihito Isogawa,dataset\adjusted_dataset\Computing\0000220.jpg,"[[[22, 118], [490, 118], [490, 150], [22, 150]]]","[""The LEGO' Technic Ideo Book""]"
Reality is Broken,Jane McGonigal,dataset\adjusted_dataset\Computing\0000221.jpg,"[[[44, 41], [478, 41], [478, 143], [44, 143]]]","[""Reclity is""]"
Why Does Asparagus Make Your Wee Smell?,Andy Brunning,dataset\adjusted_dataset\Computing\0000222.jpg,"[[[82, 182], [426, 182], [426, 254], [82, 254]]]","[""AsparACUS MAke""]"
Prediction Machines,A. Agrawal,dataset\adjusted_dataset\Computing\0000223.jpg,"[[[49, 69], [465, 69], [465, 131], [49, 131]]]","[""Prediction""]"
The Code Book,Dr. Simon Singh,dataset\adjusted_dataset\Computing\0000224.jpg,"[[[0, 190], [512, 190], [512, 318], [0, 318]]]","[""CodE""]"
The Sky: The Art of Final Fantasy,Yoshitaka Amano,dataset\adjusted_dataset\Computing\0000225.jpg,,
Countdown To Zero Day,Kim Zetter,dataset\adjusted_dataset\Computing\0000226.jpg,"[[[48, 88], [486, 88], [486, 142], [48, 142]]]","[""CDUNTOOWN""]"
Management 3.0,Jurgen Appelo,dataset\adjusted_dataset\Computing\0000227.jpg,"[[[31, 167], [437, 167], [437, 215], [31, 215]]]","[""MANAGEMENT 30""]"
The Skyrim Library,Bethesda Softworks,dataset\adjusted_dataset\Computing\0000228.jpg,,
Cambridge IGCSE Computer Science,David Watson,dataset\adjusted_dataset\Computing\0000229.jpg,"[[[120, 155], [482, 155], [482, 230], [120, 230]]]","[""Computer""]"
The Elements of User Experience,Jessie James Garrett,dataset\adjusted_dataset\Computing\0000230.jpg,"[[[97, 141], [491, 141], [491, 209], [97, 209]]]","[""EEEMEERIENCE""]"
"Blog Inc Blogging for Passion, Profit, and to Create Community",Joy Deangdeelert Cho,dataset\adjusted_dataset\Computing\0000231.jpg,"[[[92, 397], [300, 397], [300, 423], [92, 423]]]","[""Hun n hnanhmnmaarn""]"
"Dungeons & Dragons Waterdeep: Dungeon of the Mad Mage (Adventure Book, D&d Roleplaying Game)",Wizards RPG Team,dataset\adjusted_dataset\Computing\0000232.jpg,[],[]
Data Smart,John W. Foreman,dataset\adjusted_dataset\Computing\0000233.jpg,"[[[23, 247], [495, 247], [495, 339], [23, 339]]]","[""DATAESMART""]"
Platform,Michael Hyatt,dataset\adjusted_dataset\Computing\0000234.jpg,"[[[15, 35], [495, 35], [495, 119], [15, 119]]]","[""PLATFORM""]"
The Art of Game Design,Jesse Schell,dataset\adjusted_dataset\Computing\0000235.jpg,"[[[265, 116], [498, 116], [498, 168], [265, 168]]]","[""Game Design""]"
Army of None,Paul Scharre,dataset\adjusted_dataset\Computing\0000236.jpg,"[[[72, 286], [437, 286], [437, 372], [72, 372]]]","[""A RMY""]"
Beginner's Guide to Digital Painting: Characters,3dtotal Team,dataset\adjusted_dataset\Computing\0000237.jpg,"[[[22, 406], [490, 406], [490, 478], [22, 478]]]","[""characters""]"
The Soul of a New Machine,Tracy Kidder,dataset\adjusted_dataset\Computing\0000238.jpg,"[[[18, 146], [156, 146], [156, 170], [18, 170]]]","[""ThSQuL""]"
Web Analytics 2.0,Avinash Kaushik,dataset\adjusted_dataset\Computing\0000239.jpg,"[[[17, 305], [495, 305], [495, 367], [17, 367]]]","[""Web Analytics 2.0""]"
Dragon Age: The World Of Thedas Volume 2,Bioware,dataset\adjusted_dataset\Computing\0000240.jpg,"[[[30, 8], [484, 8], [484, 86], [30, 86]]]","[""DRAGON AGE""]"
The Annotated Turing,Charles Petzold,dataset\adjusted_dataset\Computing\0000241.jpg,"[[[151, 81], [487, 81], [487, 117], [151, 117]]]","[""ANNOTATED""]"
Introduction to Information Science,David Bawden,dataset\adjusted_dataset\Computing\0000242.jpg,"[[[79, 59], [425, 59], [425, 101], [79, 101]]]","[""Introduction""]"
Functional Programming in Scala,Paul Chiusano,dataset\adjusted_dataset\Computing\0000243.jpg,"[[[50, 111], [183, 111], [183, 129], [50, 129]]]","[""biraacDrt""]"
Gaslands,Mike Hutchinson,dataset\adjusted_dataset\Computing\0000244.jpg,"[[[24, 390], [210, 390], [210, 422], [24, 422]]]","[""GASLANDS""]"
The Death of Expertise,Tom Nichols,dataset\adjusted_dataset\Computing\0000245.jpg,"[[[135, 131], [493, 131], [493, 185], [135, 185]]]","[""EXPERTISE""]"
Tom Clancy's The Division,Ubisoft Entertainment,dataset\adjusted_dataset\Computing\0000246.jpg,"[[[76, 328], [250, 328], [250, 344], [76, 344]]]","[""TDACLANC""]"
Theory of Fun for Game Design,Raph Koster,dataset\adjusted_dataset\Computing\0000247.jpg,[],[]
The Photographer's Eye Remastered 10th Anniversary,Michael Freeman,dataset\adjusted_dataset\Computing\0000248.jpg,"[[[15, 343], [501, 343], [501, 387], [15, 387]]]","[""THE PHOTOGRAPHER'S EYE""]"
Python Cookbook: No. 3,David Beazley,dataset\adjusted_dataset\Computing\0000249.jpg,"[[[44, 334], [466, 334], [466, 408], [44, 408]]]","[""Cookbook""]"
Super Mario Encyclopedia,Nintendo,dataset\adjusted_dataset\Computing\0000250.jpg,"[[[91, 73], [417, 73], [417, 115], [91, 115]]]","[""encyclopedia""]"
The Art Of Fallout 4,Bethesda Softworks,dataset\adjusted_dataset\Computing\0000251.jpg,"[[[83, 171], [433, 171], [433, 263], [83, 263]]]","[""Falleut4""]"
The Technological Society,Jacques Ellul,dataset\adjusted_dataset\Computing\0000252.jpg,"[[[77, 21], [437, 21], [437, 61], [77, 61]]]","[""TECHNOLOGICAL""]"
The Lego Boost Idea Book,Yoshihito Isogawa,dataset\adjusted_dataset\Computing\0000253.jpg,"[[[25, 57], [498, 57], [498, 119], [25, 119]]]","[""BOOSTIDEABOOK""]"
Automating Inequality,Virginia Eubanks,dataset\adjusted_dataset\Computing\0000254.jpg,"[[[66, 176], [444, 176], [444, 224], [66, 224]]]","[""A Utomating""]"
Read This if You Want to Be Instagram Famous,Henry Carroll,dataset\adjusted_dataset\Computing\0000255.jpg,"[[[20, 202], [497, 202], [497, 306], [20, 306]]]","[""WALT TOBE""]"
Impact Mapping,Gojko Adzic,dataset\adjusted_dataset\Computing\0000256.jpg,"[[[79, 82], [432, 82], [432, 150], [79, 150]]]","[""MAPPING""]"
The Model Thinker,Scott E. Page,dataset\adjusted_dataset\Computing\0000257.jpg,"[[[30, 286], [486, 286], [486, 364], [30, 364]]]","[""THINKER""]"
