name,author,img_paths,bounding_boxes,text
"Vagabond, Vol. 6 (VIZBIG Edition)",Takehiko Inoue,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000808.jpg,[],[]
The Walking Dead Volume 25: No Turning Back,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000809.jpg,[],[]
"Black Clover, Vol. 1",Yuki Tabata,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000810.jpg,[],[]
Dark Nights: Deluxe Edition,Scott Snyder,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000811.jpg,[],[]
Gangsta Granny,David Walliams,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000812.jpg,"[[[114, 318], [406, 318], [406, 460], [114, 460]]]","[""gangsta granivy""]"
"Pluto: Urasawa x Tezuka, Vol. 8",Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000813.jpg,[],[]
"Vagabond, Vol. 7 (VIZBIG Edition)",Takehiko Inoue,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000814.jpg,[],[]
Batman Vol. 9 Bloom (The New 52),Scott Snyder,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000815.jpg,[],[]
"Hunter x Hunter, Vol. 5",Yoshihiro Togashi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000816.jpg,[],[]
"Blue Exorcist, Vol. 7",Kazue KATO,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000817.jpg,[],[]
Asterix: Asterix and the Missing Scroll,Jean-Yves Ferri,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000818.jpg,"[[[20, 0], [501, 0], [501, 129], [20, 129]]]","[""r gosclnt idemrn udeazo asterix missng scroll""]"
Berserk Volume 35,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000819.jpg,[],[]
Sword Art Online Progressive 3 (light novel),Reki Kawahara,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000820.jpg,"[[[288, 294], [493, 294], [493, 427], [288, 427]]]","[""iword ami 0 fu2e dive 0o3""]"
Sailor Moon Vol. 6,Naoko Takeuchi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000821.jpg,,
"Assassination Classroom, Vol. 6",Yusei Matsui,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000822.jpg,"[[[31, 39], [478, 39], [478, 90], [31, 90]]]","[""classroom""]"
Attack On Titan: No Regrets 1,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000823.jpg,[],[]
Batman Vol. 1 (Rebirth),Tom King,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000824.jpg,,
Asterix: Asterix and the Roman Agent,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000825.jpg,"[[[11, 0], [500, 0], [500, 148], [11, 148]]]","[""r goscininy xstenrn @ded astelix andt roaan uceky""]"
Berserk Volume 37,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000826.jpg,[],[]
The Walking Dead Volume 22: A New Beginning,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000827.jpg,[],[]
Attack On Titan 20,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000828.jpg,"[[[32, 3], [409, 3], [409, 142], [32, 142]]]","[""atiaek @j tnn""]"
Attack On Titan 16,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000829.jpg,,
Avatar: The Last Airbender - Smoke And Shadow Library Edition,Gene Luen Yang,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000830.jpg,[],[]
Attack On Titan 21,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000831.jpg,"[[[22, 6], [411, 6], [411, 143], [22, 143]]]","[""attack on titan""]"
The Ancient Magus' Bride: Volume 3,Kore Yamazaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000832.jpg,"[[[19, 305], [499, 305], [499, 421], [19, 421]]]","[""da gus bride""]"
Sunstone Volume 2,Stjepan Sejic,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000833.jpg,,
Pluto,Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000834.jpg,"[[[116, 120], [190, 120], [190, 146], [116, 146]]]","[""ufat""]"
The Legend Of Zelda Encyclopedia,Nintendo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000835.jpg,"[[[140, 436], [372, 436], [372, 460], [140, 460]]]","[""enl yclofedia""]"
"Food Wars!, Vol. 3",Yuto Tsukuda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000836.jpg,,
Daredevil: The Man Without Fear,John Romita,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000837.jpg,"[[[33, 21], [481, 21], [481, 89], [33, 89]]]","[""daredevic""]"
"Death Note, Vol. 12",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000838.jpg,,
Attack On Titan 18,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000839.jpg,"[[[24, 3], [414, 3], [414, 144], [24, 144]]]","[""atask clru trhisn""]"
A Silent Voice Volume 3,Yoshitoki Oima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000840.jpg,"[[[88, 13], [369, 13], [369, 125], [88, 125]]]","[""2 silel cee""]"
"Death Note, Vol. 8",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000841.jpg,,
Batman,Neil Gaiman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000842.jpg,"[[[19, 18], [484, 18], [484, 108], [19, 108]]]","[""nai gaman kijrfrt batman""]"
The Tale of Jemima Puddle-Duck,Beatrix Potter,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000843.jpg,"[[[70, 0], [441, 0], [441, 85], [70, 85]]]","[""thptaieof jrmtma""]"
Batman,Frank Miller,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000844.jpg,,
"Goodnight Punpun, Vol. 7",Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000845.jpg,"[[[0, 0], [512, 0], [512, 176], [0, 176]]]","[""goodnght punpun""]"
Saga Of The Swamp Thing Book Three,Alan Moore,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000846.jpg,[],[]
Adventure Time: v. 2,Shelli Parline,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000847.jpg,[],[]
"Dragon Ball, Vol. 1",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000848.jpg,[],[]
Preacher Book Five,Garth Ennis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000849.jpg,[],[]
"Death Note, Vol. 9",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000850.jpg,[],[]
Writing for Comics: v. 1,Alan Moore,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000851.jpg,"[[[159, 10], [488, 10], [488, 155], [159, 155]]]","[""alen_mcore 3 ybiting fof comics""]"
"Yotsuba&!, Vol. 5",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000852.jpg,[],[]
Lucky Luke: Singing Wire v. 35,Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000853.jpg,"[[[113, 65], [512, 65], [512, 103], [113, 103]]]","[""tkesinging w2s""]"
"Death Note, Vol. 10",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000854.jpg,[],[]
Attack On Titan 17,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000855.jpg,"[[[26, 6], [411, 6], [411, 145], [26, 145]]]","[""nttask @tnhan""]"
Berlin,Jason Lutes,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000856.jpg,"[[[40, 57], [510, 57], [510, 344], [40, 344]]]","[""jason berlin lutes""]"
Preacher Book Six,Garth Ennis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000857.jpg,[],[]
Snotgirl Volume 1: Green Hair Don't Care,Bryan Lee O'Malley,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000858.jpg,[],[]
"Sex Criminals Volume 2: Two Worlds, One Cop",Matt Fraction,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000859.jpg,[],[]
The Complete Far Side,Gary Larson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000860.jpg,,
"Yotsuba&!, Vol. 7",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000861.jpg,[],[]
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 4 (light novel)",Fujino Omori,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000862.jpg,[],[]
The Seven Deadly Sins 2,Nakaba Suzuki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000863.jpg,,
"Pluto: Urasawa x Tezuka, Vol. 7",Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000864.jpg,[],[]
The Walking Dead Volume 26: Call To Arms,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000865.jpg,[],[]
Attack On Titan 22,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000866.jpg,"[[[22, 2], [410, 2], [410, 143], [22, 143]]]","[""attack on titan""]"
"Ouran High School Host Club, Vol. 1",Bisco Hatori,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000867.jpg,[],[]
Black Science Volume 1: How to Fall Forever,Rick Remender,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000868.jpg,[],[]
"Yotsuba&!, Vol. 9",Kiyohiko Azuma,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000869.jpg,[],[]
"One Piece, Vol. 8",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000870.jpg,[],[]
Harry Potter and the Chamber of Secrets,J. K. Rowling,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000871.jpg,"[[[88, 199], [334, 199], [334, 319], [88, 319]]]","[""chanbir sesecreis""]"
"One Piece, Vol. 9",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000872.jpg,[],[]
"Naruto, Vol. 7",Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000873.jpg,[],[]
Logicomix,Apostolos Doxiadis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000874.jpg,"[[[16, 12], [499, 12], [499, 128], [16, 128]]]","[""logicomix""]"
Akira Volume 5,Katsuhiro Otomo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000875.jpg,,
"Fullmetal Alchemist (3-in-1 Edition), Vol. 4",Hiromu Arakawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000876.jpg,[],[]
"Tokyo Ghoul: re, Vol. 8",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000877.jpg,"[[[15, 7], [495, 7], [495, 101], [15, 101]]]","[""tolaogh ulte jui bhica""]"
Gideon Falls Volume 1: The Black Barn,Jeff Lemire,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000878.jpg,[],[]
"Death Note, Vol. 11",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000879.jpg,,
Garfield Fat Cat 3 Pack (Vol 1),Jim Davis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000880.jpg,"[[[21, 7], [493, 7], [493, 196], [21, 196]]]","[""trlplc katpicn d cinallc gartld eiimnr garfield fat cat 3-pack currcu i17""]"
Hansel & Gretel,Neil Gaiman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000881.jpg,"[[[120, 316], [395, 316], [395, 450], [120, 450]]]","[""hansel & gretel""]"
My Solo Exchange Diary Vol. 2,Nagata Kabi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000882.jpg,[],[]
Persepolis I & II,Marjane Satrapi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000883.jpg,"[[[106, 48], [438, 48], [438, 120], [106, 120]]]","[""peksepolis""]"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 13 (light novel)",Fujino Omori,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000884.jpg,[],[]
Deadpool - Volume 1: Dead Presidents (marvel Now),Brian Posehn,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000885.jpg,[],[]
"Nisekoi: False Love, Vol. 1",Naoshi Komi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000886.jpg,"[[[21, 251], [379, 251], [379, 384], [21, 384]]]","[""nsei falso aye""]"
Berserk Volume 36,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000887.jpg,[],[]
Star Wars Volume 1: Skywalker Strikes Tpb,Jason Aaron,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000888.jpg,[],[]
Hellblazer Vol. 2,Jamie Delano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000889.jpg,[],[]
"One Piece, Vol. 89",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000890.jpg,[],[]
Spider-verse,Christos Gage,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000891.jpg,"[[[21, 0], [496, 0], [496, 97], [21, 97]]]","[""spider-uersz""]"
Fables,Bill Willingham,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000892.jpg,"[[[257, 43], [501, 43], [501, 138], [257, 138]]]","[""wables ee6 eleads""]"
Akira Volume 6,Katsuhiro Otomo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000893.jpg,,
Avatar: The Last Airbender#the Rift Part 1,Gene Luen Yang,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000894.jpg,[],[]
"Haikyu!!, Vol. 5",Haruichi Furudate,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000895.jpg,[],[]
"Ten Count, Vol. 5",Rihito Takarai,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000896.jpg,[],[]
The Flash Vol. 2 Rogues Revolution (The New 52),Brian Buccellato,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000897.jpg,[],[]
"One Piece: Baroque Works 13-14-15, Vol. 5 (Omnibus Edition)",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000898.jpg,[],[]
A Girl On The Shore,Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000899.jpg,[],[]
Aquaman Vol. 1 The Trench (The New 52),Geoff Johns,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000900.jpg,[],[]
Punisher Max Complete Collection Vol. 1,Garth Ennis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000901.jpg,"[[[43, 457], [470, 457], [470, 483], [43, 483]]]","[""the complete collectidn""]"
Amphigorey,Edward Gorey,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000902.jpg,"[[[198, 374], [475, 374], [475, 492], [198, 492]]]","[""wegorey""]"
Clockwork Princess: The Mortal Instruments Prequel,Cassandra Clare,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000903.jpg,[],[]
"your name., Vol. 1",Makoto Shinkai,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000904.jpg,"[[[66, 7], [487, 7], [487, 101], [66, 101]]]","[""youinane 01""]"
"Bakuman., Vol. 2",Tsugumi Ohba,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000905.jpg,"[[[0, 0], [510, 0], [510, 222], [0, 222]]]","[""balkuman 2""]"
"My Youth Romantic Comedy Is Wrong, As I Expected, Vol. 2 (light novel)",Wataru Watari,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000906.jpg,"[[[10, 16], [206, 16], [206, 136], [10, 136]]]","[""mttouth rfmantic comedyms wrbngas expected""]"
"Naruto (3-in-1 Edition), Vol. 1",Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000907.jpg,[],[]
Geronimo Stilton: #3 Cat and Mouse in a Haunted House,Geronimo Stilton,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000908.jpg,"[[[34, 104], [480, 104], [480, 202], [34, 202]]]","[""cat rh jcuse dea hadntbd aovse""]"
"Fullmetal Alchemist (3-in-1 Edition), Vol. 5",Hiromu Arakawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000909.jpg,[],[]
Chew Volume 2: International Flavor,John Layman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000910.jpg,[],[]
Batman: Under the Red Hood,Judd Winick,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000911.jpg,"[[[177, 0], [506, 0], [506, 130], [177, 130]]]","[""batman ndid heuq""]"
"The Saga of Tanya the Evil, Vol. 4 (Light Novel)",Carlo Zen,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000912.jpg,[],[]
"Tokyo Ghoul: re, Vol. 11",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000913.jpg,"[[[21, 9], [495, 9], [495, 86], [21, 86]]]","[""tokyogho le ushic:""]"
"Deadman Wonderland, Vol. 5",Jinsei Kataoka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000914.jpg,[],[]
Coding Games in Scratch,Jon Woodcock,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000915.jpg,"[[[18, 118], [504, 118], [504, 361], [18, 361]]]","[""coding games jn scratch""]"
"Tokyo Ghoul: re, Vol. 10",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000916.jpg,"[[[31, 15], [508, 15], [508, 92], [31, 92]]]","[""tokyoghoul te 10 dg""]"
Doctor Who: Official Annual 2016,Various,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000917.jpg,"[[[33, 396], [485, 396], [485, 503], [33, 503]]]","[""the dfficid annual 2016""]"
Fairy Tail 6,Hiro Mashima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000918.jpg,"[[[27, 0], [456, 0], [456, 111], [27, 111]]]","[""fartame""]"
"Tokyo Ghoul: re, Vol. 9",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000919.jpg,[],[]
Hundertwasser: My Painting Book,Anon,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000920.jpg,"[[[141, 111], [512, 111], [512, 195], [141, 195]]]","[""hundertwasser""]"
"Blue Exorcist, Vol. 8",Kazue KATO,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000921.jpg,[],[]
Tank Girl - Tank Girl 1 (Remastered Edition),Alan C. Martin,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000922.jpg,"[[[0, 0], [512, 0], [512, 257], [0, 257]]]","[""hatdanc let tank girl one""]"
"Slam Dunk, Vol. 1",Takehiko Inoue,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000923.jpg,[],[]
"Neon Genesis Evangelion 2-in-1 Edition, Vol. 5",Yoshiyuki Sadamoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000924.jpg,[],[]
"Nausicaa of the Valley of the Wind, Vol. 1",Hayao Miyazaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000925.jpg,"[[[53, 0], [470, 0], [470, 84], [53, 84]]]","[""nausicaa ufthe vally ofthe wvje""]"
A Silent Voice Vol. 4,Yoshitoki Oima,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000926.jpg,[],[]
The Walking Dead Volume 27: The Whisperer War,Robert Kirkman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000927.jpg,[],[]
Wonder Woman Vol. 1,Brian Azzarello,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000928.jpg,[],[]
Avatar: The Last Airbender: The Rift Part 2,Gene Luen Yang,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000929.jpg,[],[]
"Naruto (3-in-1 Edition), Vol. 2",Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000930.jpg,[],[]
The Ravens of Thri Sahashri,Kuro,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000931.jpg,[],[]
Naruto Box Set 1,Masashi Kishimoto,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000932.jpg,[],[]
"Bleach, Vol. 2",Tite Kubo,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000933.jpg,"[[[22, 0], [494, 0], [494, 70], [22, 70]]]","[""sbleaclls""]"
"Black Butler, Vol. 8",Yana Toboso,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000934.jpg,[],[]
Rat Queens Volume 3: Demons,Kurtis J. Wiebe,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000935.jpg,"[[[374, 21], [498, 21], [498, 54], [374, 54]]]","[""a dzmons""]"
"Dragon Ball (3-in-1 Edition), Vol. 4",Akira Toriyama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000936.jpg,[],[]
I Love the Earth,Todd Parr,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000937.jpg,"[[[18, 23], [497, 23], [497, 87], [18, 87]]]","[""tlke earth bools""]"
Hellboy Omnibus Volume 3: The Wild Hunt,Mike Mignola,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000938.jpg,[],[]
Avatar: The Last Airbender - The Rift Part 3,Gene Luen Yang,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000939.jpg,[],[]
The Wicked + The Divine Volume 3: Commercial Suicide,Kieron Gillen,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000940.jpg,[],[]
Batman R.I.P.,Grant Morrison,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000941.jpg,"[[[130, 248], [380, 248], [380, 394], [130, 394]]]","[""batman rip""]"
"Dr. STONE, Vol. 2",Riichiro Inagaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000942.jpg,[],[]
"Pokemon Adventures (Red and Blue), Vol. 3",Hidenori Kusaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000943.jpg,[],[]
"Tokyo Ghoul: re, Vol. 12",Sui Ishida,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000944.jpg,[],[]
Pretty Deadly Volume 1: The Shrike,Kelly Sue Deconnick,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000945.jpg,[],[]
"Deadman Wonderland, Vol. 6",Jinsei Kataoka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000946.jpg,[],[]
Maus: My Father Bleeds History v. 1,Art Spiegelman,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000947.jpg,[],[]
The Tale of Genji,Murasaki Shikibu,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000948.jpg,"[[[73, 44], [436, 44], [436, 107], [73, 107]]]","[""lhuta tht al0o ginji""]"
Low Volume 1: The Delirium of Hope,Rick Remender,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000949.jpg,[],[]
Maximum Ride: Manga Volume 1,James Patterson,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000950.jpg,[],[]
"JoJo's Bizarre Adventure: Part 3--Stardust Crusaders, Vol. 4",Hirohiko Araki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000951.jpg,[],[]
Deadpool Kills Deadpool,Cullen Bunn,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000952.jpg,[],[]
Attack On Titan 19,Hajime Isayama,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000953.jpg,"[[[19, 1], [411, 1], [411, 141], [19, 141]]]","[""attack on tno""]"
Lucky Luke Vol. 71,Jul,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000954.jpg,[],[]
"Hunter x Hunter, Vol. 34",Yoshihiro Togashi,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000955.jpg,"[[[38, 299], [204, 299], [204, 512], [38, 512]]]","[""h hn' 34""]"
"The Devil Is a Part-Timer!, Vol. 1 (light novel)",Satoshi Wagahara,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000956.jpg,[],[]
Hugless Douglas,David Melling,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000957.jpg,"[[[72, 22], [444, 22], [444, 184], [72, 184]]]","[""hugles dougias""]"
Ouran High School Host Club Box Set,Bisco Hatori,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000958.jpg,"[[[0, 26], [365, 26], [365, 115], [0, 115]]]","[""hhoslclibdox sit""]"
The Last Of Us: American Dreams,Faith Erin Hicks,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000959.jpg,"[[[332, 19], [497, 19], [497, 236], [332, 236]]]","[""the @st @fus american reans""]"
"Fruits Basket Collector's Edition, Vol. 2",Natsuki Takaya,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000960.jpg,[],[]
Berserk Volume 38,Kentaro Miura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000961.jpg,[],[]
"One Piece, Vol. 10",Eiichiro Oda,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000962.jpg,[],[]
Lucky Luke: Rails on the Prairie v. 32,Rene Goscinny,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000963.jpg,[],[]
Parasyte 1,Hitoshi Iwaaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000964.jpg,[],[]
"Goodnight Punpun, Vol. 6",Inio Asano,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000965.jpg,"[[[0, 283], [512, 283], [512, 506], [0, 506]]]","[""goodnighm punpun tiq rsano""]"
Lucifer Book One,Mike Carey,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000966.jpg,,
Monster,Naoki Urasawa,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000967.jpg,"[[[205, 107], [449, 107], [449, 197], [205, 197]]]","[""~monsfer:""]"
"Kaguya-sama: Love Is War, Vol. 3",Aka Akasaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000968.jpg,[],[]
"Dr. STONE, Vol. 6",Riichiro Inagaki,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000969.jpg,[],[]
"Black Butler, Vol. 9",Yana Toboso,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000970.jpg,[],[]
"Spice and Wolf, Vol. 14 (light novel)",Isuna Hasekura,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000971.jpg,[],[]
Transmetropolitan Vol. 4,Warren Ellis,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000972.jpg,[],[]
"Vagabond, Vol. 8 (VIZBIG Edition)",Takehiko Inoue,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000973.jpg,[],[]
In Real Life,Cory Doctorow,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000974.jpg,"[[[155, 355], [363, 355], [363, 499], [155, 499]]]","[""real life ln;""]"
"Magi: The Labyrinth of Magic, Vol. 2",Shinobu Ohtaka,dataset\adjusted_dataset\Graphic-Novels-Anime-Manga\0000975.jpg,[],[]
